nama,time,gazeX,gazeY,label
Aditya2,11073,229.2288,717.8112,2
Aditya2,11090,196.2432,687.7656,2
Aditya2,11106,207.2448,673.1316,2
Aditya2,11123,203.9424,670.626,2
Aditya2,11139,294.432,644.3172,2
Aditya2,11155,451.5072,634.0356,2
Aditya2,11172,444.0576,626.4216,2
Aditya2,11188,436.7232,645.8508,2
Aditya2,11205,460.5888,621.5184,2
Aditya2,11221,463.5264,625.5036,2
Aditya2,11237,456.96,666.0252,2
Aditya2,11254,447.9552,645.9048,2
Aditya2,11270,459.3984,656.424,2
Aditya2,11287,491.04,697.7232,2
Aditya2,11303,423.168,695.8872,2
Aditya2,11320,416.2368,689.8824,2
Aditya2,11336,451.4496,663.0552,2
Aditya2,11353,404.4864,641.574,2
Aditya2,11369,401.2992,639.252,2
Aditya2,11385,641.4912,677.646,2
Aditya2,11402,629.5104,700.056,2
Aditya2,11418,633.216,704.43,2
Aditya2,11435,600.9984,690.0336,2
Aditya2,11451,628.032,678.1428,2
Aditya2,11468,624.384,673.5852,2
Aditya2,11484,662.7456,696.1464,2
Aditya2,11500,581.7984,635.472,2
Aditya2,11517,583.8336,637.2432,2
Aditya2,11533,573.2352,702.0216,2
Aditya2,11550,609.1968,682.5384,2
Aditya2,11566,607.3728,679.968,2
Aditya2,11583,631.8912,695.4768,2
Aditya2,11599,666.0096,657.18,2
Aditya2,11615,662.2464,653.2056,2
Aditya2,11632,625.4976,712.4652,2
Aditya2,11648,636.7296,735.5988,2
Aditya2,11665,644.4288,744.1956,2
Aditya2,11681,652.6464,730.5444,2
Aditya2,11697,715.8912,712.4976,2
Aditya2,11714,715.1232,710.1324,2
Aditya2,11730,666.4704,707.4216,2
Aditya2,11747,715.4112,715.2625,2
Aditya2,11763,712.5312,711.0612,2
Aditya2,11780,751.0848,644.976,2
Aditya2,11796,754.5792,698.7708,2
Aditya2,11812,754.5792,698.7708,2
Aditya2,11829,742.3872,685.7568,2
Aditya2,11845,771.7824,669.654,2
Aditya2,11862,771.7824,669.654,2
Aditya2,11878,743.7888,633.3228,2
Aditya2,11895,757.6896,682.776,2
Aditya2,11911,758.3808,685.0764,2
Aditya2,11928,605.1264,713.6532,2
Aditya2,11944,358.5216,689.1264,2
Aditya2,11960,364.6656,693.5436,2
Aditya2,11977,55.6608,686.5992,2
Aditya2,11993,31.008,729.6372,2
Aditya2,12010,27.1104,727.6608,2
Aditya2,12026,-0.0161,717.2172,2
Aditya2,12043,-0.0085,716.7744,2
Aditya2,12059,-0.0092,716.1804,2
Aditya2,12075,-0.0479,701.2224,2
Aditya2,12092,-0.0403,710.5644,2
Aditya2,12108,-0.0455,706.5036,2
Aditya2,12125,-0.0439,675.8208,2
Aditya2,12141,-0.0804,682.992,2
Aditya2,12157,-0.085,679.428,2
Aditya2,12174,-0.0241,701.8056,2
Aditya2,12190,-0.0244,698.2632,2
Aditya2,12207,-0.0131,708.0696,2
Aditya2,12223,41.2032,708.1344,2
Aditya2,12240,90.528,727.5744,2
Aditya2,12256,109.536,736.2252,2
Aditya2,12272,98.8032,727.3044,2
Aditya2,12289,53.3952,738.7416,2
Aditya2,12305,44.064,734.6808,2
Aditya2,12322,-0.0136,726.786,2
Aditya2,12338,-0.0203,722.6496,2
Aditya2,12355,-0.0219,721.602,2
Aditya2,12371,5.184,739.4868,2
Aditya2,12388,15.1488,788.2164,2
Aditya2,12404,24.8832,791.7804,2
Aditya2,12420,-0.0142,793.7136,2
Aditya2,12437,-0.0144,816.8472,2
Aditya2,12453,-0.0213,812.2032,2
Aditya2,12470,-0.0209,780.6564,2
Aditya2,12486,-0.0243,778.2589,2
Aditya2,12503,-0.0295,774.7272,2
Aditya2,12519,-0.0573,797.5044,2
Aditya2,12535,-0.0259,777.276,2
Aditya2,12552,-0.0237,779.274,2
Aditya2,12568,16.7424,768.2148,2
Aditya2,12585,10.656,779.3928,2
Aditya2,12601,12.0576,779.9112,2
Aditya2,12618,77.4528,808.3368,2
Aditya2,12634,54.5472,806.8464,2
Aditya2,12650,46.2528,803.1312,2
Aditya2,12667,10.0032,784.8468,2
Aditya2,12683,14.8224,760.0392,2
Aditya2,12700,15.0912,761.1408,2
Aditya2,12716,9.9072,768.4092,2
Aditya2,12733,76.4736,783.594,2
Aditya2,12749,100.5888,793.0116,2
Aditya2,12765,109.5744,786.1212,2
Aditya2,12782,42.8352,749.6388,2
Aditya2,12798,26.7264,742.878,2
Aditya2,12815,75.3408,794.7396,2
Aditya2,12831,80.6784,759.996,2
Aditya2,12848,72.0576,756.3024,2
Aditya2,12864,28.3008,772.0812,2
Aditya2,12880,40.3968,768.4416,2
Aditya2,12897,44.1024,769.8564,2
Aditya2,12913,11.328,783.4212,2
Aditya2,12930,15.7632,814.0392,2
Aditya2,12946,19.4304,815.5836,2
Aditya2,12963,70.272,765.6984,2
Aditya2,12979,96.8832,761.2921,2
Aditya2,12995,98.1504,761.832,2
Aditya2,13012,38.208,753.246,2
Aditya2,13028,76.4928,749.196,2
Aditya2,13045,76.4928,749.196,2
Aditya2,13061,56.256,759.0456,2
Aditya2,13078,82.8864,767.4156,2
Aditya2,13094,82.8864,767.4156,2
Aditya2,13110,161.7984,743.0184,2
Aditya2,13127,163.2,787.644,2
Aditya2,13143,151.7568,782.4384,2
Aditya2,13160,74.6304,797.1912,2
Aditya2,13176,109.5168,763.074,2
Aditya2,13193,108.3072,762.5556,2
Aditya2,13209,138.6816,744.2388,2
Aditya2,13225,192.8832,783.2268,2
Aditya2,13242,200.4096,786.6505,2
Aditya2,13258,135.2064,770.3316,2
Aditya2,13275,53.3952,755.1468,2
Aditya2,13291,45.8496,752.004,2
Aditya2,13308,140.7936,773.6796,2
Aditya2,13324,127.5456,769.1328,2
Aditya2,13340,127.5456,769.1328,2
Aditya2,13357,216.9216,735.264,2
Aditya2,13373,284.0832,747.1656,2
Aditya2,13390,292.4928,752.3496,2
Aditya2,13406,295.6992,807.7212,2
Aditya2,13423,326.2848,821.5128,2
Aditya2,13439,336.0384,825.8976,2
Aditya2,13455,319.1232,800.2908,2
Aditya2,13472,320.16,752.5548,2
Aditya2,13488,310.176,746.3664,2
Aditya2,13505,295.6224,769.6404,2
Aditya2,13521,329.3184,724.4964,2
Aditya2,13537,325.1136,722.1636,2
Aditya2,13554,301.2096,751.4424,2
Aditya2,13570,333.7536,778.1724,2
Aditya2,13587,338.4768,781.1316,2
Aditya2,13603,312.48,760.7303,2
Aditya2,13620,331.4688,760.2012,2
Aditya2,13636,326.0352,757.0368,2
Aditya2,13653,294.2208,753.3972,2
Aditya2,13669,321.6768,811.4904,2
Aditya2,13685,318.9888,809.8812,2
Aditya2,13702,301.056,782.2872,2
Aditya2,13718,255.4176,774.4788,2
Aditya2,13735,258.2592,776.25,2
Aditya2,13751,337.4016,768.474,2
Aditya2,13768,359.6352,781.542,2
Aditya2,13784,359.7312,781.596,2
Aditya2,13800,489.696,755.9784,2
Aditya2,13817,471.936,773.6148,2
Aditya2,13833,476.2752,776.682,2
Aditya2,13850,441.7344,757.566,2
Aditya2,13866,441.0432,756.4104,2
Aditya2,13882,451.296,763.6032,2
Aditya2,13899,501.216,809.028,2
Aditya2,13915,504.0384,822.5496,2
Aditya2,13932,499.6608,819.6768,2
Aditya2,13948,486.5664,810.7992,2
Aditya2,13965,441.2928,792.5797,2
Aditya2,13981,436.5312,789.5448,2
Aditya2,13997,498.6048,761.6052,2
Aditya2,14014,524.1216,760.7303,2
Aditya2,14030,524.1216,760.7303,2
Aditya2,14047,529.5936,760.0068,2
Aditya2,14063,595.3536,762.696,2
Aditya2,14080,593.952,760.8276,2
Aditya2,14096,561.3696,785.3004,2
Aditya2,14112,553.5552,779.7276,2
Aditya2,14129,550.56,778.032,2
Aditya2,14145,550.6368,757.2744,2
Aditya2,14162,501.8304,775.0296,2
Aditya2,14178,504.864,776.574,2
Aditya2,14195,538.4832,801.7596,2
Aditya2,14211,582.2208,788.8212,2
Aditya2,14228,578.0544,785.322,2
Aditya2,14244,527.1936,773.3124,2
Aditya2,14260,501.504,776.142,2
Aditya2,14277,503.4048,777.978,2
Aditya2,14293,548.1792,778.7556,2
Aditya2,14310,535.8144,762.6852,2
Aditya2,14326,536.5632,762.588,2
Aditya2,14343,556.5696,723.1788,2
Aditya2,14359,548.544,782.9568,2
Aditya2,14375,542.8032,778.7448,2
Aditya2,14392,552.0768,723.438,2
Aditya2,14408,611.328,790.938,2
Aditya2,14425,619.584,798.4332,2
Aditya2,14441,607.2768,768.3768,2
Aditya2,14457,584.64,781.704,2
Aditya2,14474,582.9696,779.868,2
Aditya2,14490,624.4992,771.1524,2
Aditya2,14507,609.7344,762.5016,2
Aditya2,14523,605.8752,758.754,2
Aditya2,14540,578.2656,787.9572,2
Aditya2,14556,654.3936,789.048,2
Aditya2,14573,654.3936,789.048,2
Aditya2,14589,749.1264,765.3204,2
Aditya2,14605,762.9888,783.2916,2
Aditya2,14622,760.5888,779.8032,2
Aditya2,14638,703.3152,764.7372,2
Aditya2,14655,730.272,795.3768,2
Aditya2,14671,730.9056,797.2236,2
Aditya2,14688,808.5312,799.524,2
Aditya2,14704,661.4976,808.6608,2
Aditya2,14720,671.1552,818.1108,2
Aditya2,14737,763.9104,816.102,2
Aditya2,14753,802.656,810.972,2
Aditya2,14770,802.2336,809.2116,2
Aditya2,14786,700.6464,832.9932,2
Aditya2,14803,726.912,815.4432,2
Aditya2,14819,724.7232,813.8448,2
Aditya2,14835,807.4944,824.2344,2
Aditya2,14852,802.5792,847.6164,2
Aditya2,14868,804.7872,850.716,2
Aditya2,14885,811.4496,830.8332,2
Aditya2,14901,804.2112,837.3888,2
Aditya2,14918,802.3488,834.678,2
Aditya2,14934,806.8608,829.8072,2
Aditya2,14950,808.8,824.3316,2
Aditya2,14967,808.8,824.3316,2
Aditya2,14983,370.1184,768.474,2
Aditya2,15000,147.8976,817.938,2
Aditya2,15016,147.8976,817.938,2
Aditya2,15032,11.6352,820.9944,2
Aditya2,15049,5.9136,814.3524,2
Aditya2,15065,14.1888,817.1388,2
Aditya2,15082,22.944,863.6328,2
Aditya2,15098,7.2192,874.8,2
Aditya2,15115,15.7632,877.1652,2
Aditya2,15131,34.1952,867.3696,2
Aditya2,15148,29.6448,885.5676,2
Aditya2,15164,21.2544,883.2672,2
Aditya2,15180,-0.0177,870.7284,2
Aditya2,15197,-0.0157,789.4044,2
Aditya2,15213,-0.0201,786.4128,2
Aditya2,15230,35.5584,815.3028,2
Aditya2,15246,-0.0068,782.406,2
Aditya2,15262,-0.0068,782.406,2
Aditya2,15279,-0.0159,800.7769,2
Aditya2,15295,15.5904,833.382,2
Aditya2,15312,11.3856,831.708,2
Aditya2,15328,-0.0127,821.7288,2
Aditya2,15345,-0.0034,819.504,2
Aditya2,15361,-0.0063,818.0244,2
Aditya2,15377,0.5568,812.3436,2
Aditya2,15394,22.3872,776.6497,2
Aditya2,15410,35.5584,781.5744,2
Aditya2,15427,-0.0166,829.116,2
Aditya2,15443,-0.0296,812.376,2
Aditya2,15460,-0.0281,813.51,2
Aditya2,15476,28.2048,844.182,2
Aditya2,15493,10.2144,803.4012,2
Aditya2,15509,15.84,805.1508,2
Aditya2,15525,19.8336,911.304,2
Aditya2,15542,53.3376,874.098,2
Aditya2,15558,53.3376,874.098,2
Aditya2,15575,47.232,898.344,2
Aditya2,15591,68.2176,877.1436,2
Aditya2,15607,76.6464,880.2216,2
Aditya2,15624,94.0608,897.5448,2
Aditya2,15640,138.2784,929.1888,2
Aditya2,15657,138.2784,929.1888,2
Aditya2,15673,103.7184,888.7968,2
Aditya2,15690,87.4944,951.9768,2
Aditya2,15706,87.4944,951.9768,2
Aditya2,15723,82.3488,880.2324,2
Aditya2,15739,61.9584,944.9676,2
Aditya2,15755,61.9584,944.9676,2
Aditya2,15772,53.9712,942.5052,2
Aditya2,15788,140.8704,923.238,2
Aditya2,15805,140.8704,923.238,2
Aditya2,15821,221.7408,909.2844,2
Aditya2,15838,188.0064,899.1756,2
Aditya2,15854,180.672,896.2704,2
Aditya2,15870,178.9824,859.518,2
Aditya2,15887,135.5904,922.698,2
Aditya2,15903,127.968,920.0952,2
Aditya2,15920,149.5872,851.7312,2
Aditya2,15936,153.408,866.1168,2
Aditya2,15953,160.7808,869.2164,2
Aditya2,15969,189.408,902.2428,2
Aditya2,15985,197.8368,923.4756,2
Aditya2,16002,204.9984,926.1324,2
Aditya2,16018,116.3904,917.5896,2
Aditya2,16035,166.6752,931.3164,2
Aditya2,16051,166.6752,931.3164,2
Aditya2,16068,93.6576,926.316,2
Aditya2,16084,163.8912,910.8612,2
Aditya2,16100,156.3072,908.064,2
Aditya2,16117,231.168,977.6484,2
Aditya2,16133,163.4688,944.4384,2
Aditya2,16150,163.4688,944.4384,2
Aditya2,16166,154.8672,969.3432,2
Aditya2,16183,145.5744,948.294,2
Aditya2,16199,153.2544,950.7024,2
Aditya2,16215,129.6384,901.7892,2
Aditya2,16232,216.0576,936.7056,2
Aditya2,16248,209.0112,934.146,2
Aditya2,16265,237.984,936.1656,2
Aditya2,16281,197.6832,964.872,2
Aditya2,16297,197.6832,964.872,2
Aditya2,16314,137.3376,856.062,2
Aditya2,16330,176.1792,856.4076,2
Aditya2,16347,183.552,859.6908,2
Aditya2,16363,257.4336,907.9776,2
Aditya2,16380,191.1744,896.5836,2
Aditya2,16396,191.1744,896.5836,2
Aditya2,16412,135.936,913.7556,2
Aditya2,16429,80.8512,891.3672,2
Aditya2,16445,72.4416,888.3972,2
Aditya2,16462,72.48,867.6613,2
Aditya2,16478,24.7296,887.6088,2
Aditya2,16495,16.032,884.7036,2
Aditya2,16511,38.4768,866.6676,2
Aditya2,16528,56.2176,918.7452,2
Aditya2,16544,56.2176,918.7452,2
Aditya2,16560,25.9968,763.2576,2
Aditya2,16577,24.3072,749.2068,2
Aditya2,16593,20.544,747.5112,2
Aditya2,16610,65.28,922.482,2
Aditya2,16626,96.1728,950.1192,2
Aditya2,16642,97.344,950.454,2
Aditya2,16659,107.1168,908.9064,2
Aditya2,16675,14.8224,876.3984,2
Aditya2,16692,14.8224,876.3984,2
Aditya2,16708,54.3168,886.1832,2
Aditya2,16725,60.96,890.0172,2
Aditya2,16741,60.96,890.0172,2
Aditya2,16757,116.2176,910.7424,2
Aditya2,16774,109.632,893.9268,2
Aditya2,16790,109.632,893.9268,2
Aditya2,16807,71.424,915.0516,2
Aditya2,16823,32.2176,894.2616,2
Aditya2,16840,23.6352,891.4212,2
Aditya2,16856,105.1584,909.7488,2
Aditya2,16873,48.6528,925.02,2
Aditya2,16889,48.6528,925.02,2
Aditya2,16905,30.3168,942.57,2
Aditya2,16922,88.2432,895.5144,2
Aditya2,16938,88.2432,895.5144,2
Aditya2,16955,177.792,924.21,2
Aditya2,16971,193.3056,913.7232,2
Aditya2,16988,186.4704,911.1204,2
Aditya2,17004,114.24,850.4568,2
Aditya2,17020,178.3104,875.4373,2
Aditya2,17037,185.2224,878.3532,2
Aditya2,17053,123.6096,890.7192,2
Aditya2,17070,160.032,847.4652,2
Aditya2,17086,167.3088,850.716,2
Aditya2,17103,201.2352,938.9304,2
Aditya2,17119,176.6016,919.08,2
Aditya2,17135,176.6016,919.08,2
Aditya2,17152,252.2112,931.0896,2
Aditya2,17168,201.2736,904.5864,2
Aditya2,17185,194.304,901.8216,2
Aditya2,17201,137.0688,920.2248,2
Aditya2,17218,239.52,915.5377,2
Aditya2,17234,239.52,915.5377,2
Aditya2,17250,207.6672,889.3584,2
Aditya2,17267,194.4,911.3796,2
Aditya2,17283,201.3504,914.0472,2
Aditya2,17300,243.3216,889.0344,2
Aditya2,17316,120.4032,874.1412,2
Aditya2,17333,112.6656,871.1064,2
Aditya2,17349,171.8784,881.2584,2
Aditya2,17365,94.9824,928.3788,2
Aditya2,17382,94.9824,928.3788,2
Aditya2,17398,260.4672,850.9428,2
Aditya2,17415,253.536,921.0887,2
Aditya2,17431,259.9296,923.6917,2
Aditya2,17447,229.4208,836.6112,2
Aditya2,17464,251.5392,904.2516,2
Aditya2,17480,251.5392,904.2516,2
Aditya2,17497,226.9632,882.5004,2
Aditya2,17513,278.2656,925.0308,2
Aditya2,17530,272.0448,922.4496,2
Aditya2,17546,182.7648,871.8948,2
Aditya2,17563,192.6528,835.7688,2
Aditya2,17579,180.4608,831.438,2
Aditya2,17595,116.0448,892.5228,2
Aditya2,17612,118.56,861.5916,2
Aditya2,17628,118.6752,861.6348,2
Aditya2,17645,206.3808,865.6416,2
Aditya2,17661,226.2144,831.4489,2
Aditya2,17677,230.2656,833.1552,2
Aditya2,17694,328.416,900.9036,2
Aditya2,17710,277.9584,917.298,2
Aditya2,17727,289.1328,921.2724,2
Aditya2,17743,354.7968,950.4,2
Aditya2,17760,285.0816,909.1332,2
Aditya2,17776,293.472,911.0988,2
Aditya2,17792,299.3664,903.9708,2
Aditya2,17809,308.1408,857.196,2
Aditya2,17825,289.5744,849.3336,2
Aditya2,17842,221.4528,850.5864,2
Aditya2,17858,234.3936,903.0636,2
Aditya2,17875,237.216,904.3056,2
Aditya2,17891,313.1712,919.8468,2
Aditya2,17907,336.0768,862.758,2
Aditya2,17924,342.5664,865.5768,2
Aditya2,17940,435.5136,850.2192,2
Aditya2,17957,393.1392,881.3988,2
Aditya2,17973,393.1392,881.3988,2
Aditya2,17990,418.944,866.9268,2
Aditya2,18006,391.9104,877.8348,2
Aditya2,18023,389.5872,876.6252,2
Aditya2,18039,362.2272,879.39,2
Aditya2,18055,353.7984,851.9148,2
Aditya2,18072,349.7472,850.3704,2
Aditya2,18088,414.0288,903.8412,2
Aditya2,18105,483.3216,897.4908,2
Aditya2,18121,486.8544,898.452,2
Aditya2,18138,461.6256,932.0616,2
Aditya2,18154,480.6336,921.4128,2
Aditya2,18170,477.2928,920.3976,2
Aditya2,18187,439.5648,918.7884,2
Aditya2,18203,427.8336,895.8168,2
Aditya2,18220,433.536,898.344,2
Aditya2,18236,505.2864,927.234,2
Aditya2,18252,500.7936,917.46,2
Aditya2,18269,505.1328,919.4688,2
Aditya2,18285,491.0016,883.2456,2
Aditya2,18302,525.408,901.2816,2
Aditya2,18318,529.632,903.4848,2
Aditya2,18335,530.6688,868.4604,2
Aditya2,18351,492.0768,906.3468,2
Aditya2,18368,485.5488,902.8907,2
Aditya2,18384,466.0416,920.43,2
Aditya2,18400,490.848,902.1564,2
Aditya2,18417,483.2256,898.7544,2
Aditya2,18433,462.7776,863.3196,2
Aditya2,18450,462.9312,880.6968,2
Aditya2,18467,468.2304,883.3536,2
Aditya2,18483,549.1392,875.0268,2
Aditya2,18499,577.9584,888.6456,2
Aditya2,18515,577.9584,888.6456,2
Aditya2,18532,537.0432,890.6328,2
Aditya2,18548,566.8032,880.0164,2
Aditya2,18565,565.152,878.4396,2
Aditya2,18581,572.928,901.0008,2
Aditya2,18597,519.36,902.4372,2
Aditya2,18614,516.1728,901.368,2
Aditya2,18630,556.2432,865.5552,2
Aditya2,18647,583.776,871.0632,2
Aditya2,18663,586.6368,872.3592,2
Aditya2,18680,668.4288,900.396,2
Aditya2,18696,653.7984,909.4896,2
Aditya2,18712,651.2256,908.2692,2
Aditya2,18729,684.0576,877.6836,2
Aditya2,18745,698.8224,876.1932,2
Aditya2,18762,701.9712,878.9364,2
Aditya2,18778,713.4911,905.4828,2
Aditya2,18795,704.9088,885.7512,2
Aditya2,18811,704.9088,885.7512,2
Aditya2,18827,657.9264,925.5923,2
Aditya2,18844,666.144,905.3531,2
Aditya2,18860,668.2368,906.1956,2
Aditya2,18877,689.2224,961.3512,2
Aditya2,18893,699.7056,955.0764,2
Aditya2,18910,696.4224,953.046,2
Aditya2,18926,666.3552,934.8696,2
Aditya2,18942,655.2192,911.4444,2
Aditya2,18959,656.0448,912.5892,2
Aditya2,18975,649.3248,889.866,2
Aditya2,18992,648.8256,919.7172,2
Aditya2,19008,652.5888,922.104,2
Aditya2,19025,682.6176,911.682,2
Aditya2,19041,665.1264,932.1588,2
Aditya2,19057,665.1264,932.1588,2
Aditya2,19074,649.1328,930.69,2
Aditya2,19090,709.9584,958.7916,2
Aditya2,19107,709.9584,958.7916,2
Aditya2,19123,484.1088,902.988,2
Aditya2,19140,388.7616,886.4208,2
Aditya2,19156,381.2352,883.008,2
Aditya2,19173,393.1392,865.836,2
Aditya2,19189,229.44,837.81,2
Aditya2,19205,225.1008,836.082,2
Aditya2,19222,466.1568,863.3736,2
Aditya2,19238,280.1856,841.7088,2
Aditya2,19255,287.1168,844.7004,2
Aditya2,19271,485.4144,898.3548,2
Aditya2,19287,364.4544,867.2508,2
Aditya2,19304,361.3056,866.0088,2
Aditya2,19320,286.9632,843.1776,2
Aditya2,19337,402.912,745.1136,2
Aditya2,19353,397.2672,741.2472,2
Aditya2,19370,320.352,839.9916,2
Aditya2,19386,114.1632,909.6948,2
Aditya2,19402,114.1632,909.6948,2
Aditya2,19419,157.9392,922.0824,2
Aditya2,19435,147.5904,938.898,2
Aditya2,19452,147.5904,938.898,2
Aditya2,19468,204.4416,877.7808,2
Aditya2,19485,183.3408,915.5592,2
Aditya2,19501,190.1952,918.1188,2
Aditya2,19517,92.352,923.2704,2
Aditya2,19534,96.0384,973.8684,2
Aditya2,19550,103.9488,975.9636,2
Aditya2,19567,134.0736,908.4312,2
Aditya2,19583,106.2912,906.0552,2
Aditya2,19600,106.2912,906.0552,2
Aditya2,19616,110.2464,964.872,2
Aditya2,19633,125.8368,944.3736,2
Aditya2,19649,125.8368,944.3736,2
Aditya2,19665,339.6288,947.16,2
Aditya2,19682,657.0048,887.652,2
Aditya2,19698,654.4512,884.6712,2
Aditya2,19715,901.1712,959.5368,2
Aditya2,19731,920.1408,948.0456,2
Aditya2,19747,920.1216,945.6696,2
Aditya2,19764,813.792,951.5232,2
Aditya2,19780,807.9552,930.3768,2
Aditya2,19797,809.0112,932.8716,2
Aditya2,19813,841.2288,913.032,2
Aditya2,19830,839.9424,916.2612,2
Aditya2,19846,841.5744,917.2332,2
Aditya2,19862,908.832,903.798,2
Aditya2,19879,767.7888,912.8052,2
Aditya2,19895,765.2544,910.4292,2
Aditya2,19912,772.608,913.3884,2
Aditya2,19928,814.7328,910.7532,2
Aditya2,19945,815.136,912.0815,2
Aditya2,19961,795.1873,942.1056,2
Aditya2,19977,774.0672,943.2504,2
Aditya2,19994,776.544,945.3672,2
Aditya2,20010,443.328,906.1848,2
Aditya2,20027,376.6464,941.7276,2
Aditya2,20043,371.3856,939.2868,2
Aditya2,20060,197.4336,916.596,2
Aditya2,20076,173.2608,932.5908,2
Aditya2,20092,166.2336,930.1608,2
Aditya2,20109,250.8672,1003.18,2
Aditya2,20125,176.544,984.5928,2
Aditya2,20142,183.4944,986.5475,2
Aditya2,20158,160.6848,977.3568,2
Aditya2,20175,123.8208,938.5092,2
Aditya2,20191,131.4432,940.9284,2
Aditya2,20208,105.9072,975.672,2
Aditya2,20224,96.8832,953.532,2
Aditya2,20240,96.8832,953.532,2
Aditya2,20257,144.1728,967.5504,2
Aditya2,20273,127.4688,973.9656,2
Aditya2,20290,127.4688,973.9656,2
Aditya2,20306,92.1408,977.8968,2
Aditya2,20323,90.6432,967.9284,2
Aditya2,20339,82.5984,965.7684,2
Aditya2,20355,89.9136,950.94,2
Aditya2,20372,145.0944,908.3016,2
Aditya2,20388,145.0944,908.3016,2
Aditya2,20405,123.2832,960.876,2
Aditya2,20421,98.112,889.1424,2
Aditya2,20437,105.984,892.0044,2
Aditya2,20454,176.6592,962.496,2
Aditya2,20470,229.3056,943.6824,2
Aditya2,20487,229.3056,943.6824,2
Aditya2,20503,203.2512,976.3956,2
Aditya2,20520,209.8944,971.8812,2
Aditya2,20536,209.8944,971.8812,2
Aditya2,20552,223.7376,930.8736,2
Aditya2,20569,181.8432,975.456,2
Aditya2,20585,181.8432,975.456,2
Aditya2,20602,148.224,969.4512,2
Aditya2,20618,323.8848,981.0504,2
Aditya2,20635,318.1056,978.9876,2
Aditya2,20651,290.2848,932.7636,2
Aditya2,20667,320.256,990.792,2
Aditya2,20684,320.256,990.792,2
Aditya2,20700,256.4544,963.63,2
Aditya2,20717,324.9792,970.2288,2
Aditya2,20733,330.7008,972.378,2
Aditya2,20750,296.8512,952.398,2
Aditya2,20766,306.6432,1002.024,2
Aditya2,20782,306.6432,1002.024,2
Aditya2,20799,376.8576,915.9048,2
Aditya2,20815,240.2304,963.2628,2
Aditya2,20832,233.6448,961.038,2
Aditya2,20848,319.7376,936.3925,2
Aditya2,20865,186.7008,953.7913,2
Aditya2,20881,179.808,951.5448,2
Aditya2,20897,219.9168,977.8752,2
Aditya2,20914,245.952,979.668,2
Aditya2,20930,252.2496,981.666,2
Aditya2,20947,259.0464,913.9824,2
Aditya2,20963,281.3568,956.2212,2
Aditya2,20980,287.4816,958.4892,2
Aditya2,20996,215.904,916.2936,2
Aditya2,21013,250.6176,960.174,2
Aditya2,21029,244.128,957.9276,2
Aditya2,21045,236.8896,942.624,2
Aditya2,21062,169.3248,962.3124,2
Aditya2,21078,169.3248,962.3124,2
Aditya2,21095,173.7216,956.7936,2
Aditya2,21111,295.104,991.3536,2
Aditya2,21127,301.1136,993.3084,2
Aditya2,21144,316.7424,980.2404,2
Aditya2,21160,336.4032,951.5988,2
Aditya2,21177,336.4032,951.5988,2
Aditya2,21193,391.5456,978.9228,2
Aditya2,21210,397.2864,965.9304,2
Aditya2,21226,392.2176,963.7164,2
Aditya2,21242,334.9056,930.3768,2
Aditya2,21259,343.9488,919.35,2
Aditya2,21275,338.5152,916.7904,2
Aditya2,21292,334.3488,926.8776,2
Aditya2,21308,333.2928,940.7448,2
Aditya2,21325,333.2928,940.7448,2
Aditya2,21341,276.1344,911.7144,2
Aditya2,21357,313.3056,945.1836,2
Aditya2,21374,318.9696,947.4948,2
Aditya2,21390,513.7536,946.3608,2
Aditya2,21407,446.7648,926.0568,2
Aditya2,21423,451.296,928.6272,2
Aditya2,21440,468.9984,995.7924,2
Aditya2,21456,516.288,982.8539,2
Aditya2,21472,516.288,982.8539,2
Aditya2,21489,504.6528,951.7392,2
Aditya2,21505,542.8032,985.7484,2
Aditya2,21522,539.1168,983.7072,2
Aditya2,21538,457.1136,998.0712,2
Aditya2,21555,380.3712,918.2268,2
Aditya2,21571,376.5888,916.9632,2
Aditya2,21588,401.2416,950.5188,2
Aditya2,21604,407.808,925.5168,2
Aditya2,21620,413.6832,927.7632,2
Aditya2,21637,442.56,948.4452,2
Aditya2,21653,418.464,942.2568,2
Aditya2,21670,423.456,944.0712,2
Aditya2,21686,432.1536,935.2368,2
Aditya2,21703,392.352,931.1976,2
Aditya2,21719,397.7088,933.1416,2
Aditya2,21735,413.7792,921.3156,2
Aditya2,21752,438.3744,945.4428,2
Aditya2,21768,428.6016,941.6412,2
Aditya2,21785,385.4208,951.7176,2
Aditya2,21801,392.1408,978.7392,2
Aditya2,21817,376.7808,974.592,2
Aditya2,21834,366.1632,930.0421,2
Aditya2,21850,401.3568,933.9192,2
Aditya2,21867,415.1616,939.3948,2
Aditya2,21883,370.5216,939.3192,2
Aditya2,21900,389.7216,947.7648,2
Aditya2,21916,395.9616,949.8492,2
Aditya2,21932,405.7152,938.1528,2
Aditya2,21949,416.5824,924.372,2
Aditya2,21965,409.7856,921.348,2
Aditya2,21982,374.3424,926.3484,2
Aditya2,21998,370.0608,920.538,2
Aditya2,22015,366.2784,919.4796,2
Aditya2,22031,430.7712,927.018,2
Aditya2,22047,506.688,896.4864,2
Aditya2,22064,511.6032,899.0136,2
Aditya2,22080,782.88,829.98,2
Aditya2,22097,502.8288,427.6908,2
Aditya2,22113,502.8288,427.6908,2
Aditya2,22130,502.8288,427.6908,2
Aditya2,22146,502.8288,427.6908,2
Aditya2,22162,502.8288,427.6908,2
